Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,mean_N-fHP,mean_L-fHP
APOL3,-0.75642016,3.309754644,-6.507389251,9.89E-08,5.44E-06,7.74906241,2.828120021,3.598735418
CD2,-1.199982891,5.500770904,-6.501898254,1.01E-07,5.51E-06,7.732108676,4.719148979,5.969744059
HNRNPAB,-0.543371417,4.515853684,-6.495848976,1.03E-07,5.60E-06,7.713429949,4.190207823,4.711241201
PHTF1,0.823605895,0.977196473,6.485567537,1.06E-07,5.69E-06,7.681680311,1.492859048,0.667798927
VAPA,0.537322036,3.19514568,6.487240757,1.05E-07,5.69E-06,7.686847559,3.521500153,2.999332995
AVL9,0.422775591,1.355915037,6.485529697,1.06E-07,5.69E-06,7.68156345,1.61431746,1.200873583
PCED1B,-0.959754415,3.815556924,-6.486701553,1.06E-07,5.69E-06,7.685182396,3.218383645,4.173860892
MBOAT2,0.969485975,1.995015552,6.482215298,1.07E-07,5.73E-06,7.671327607,2.587461442,1.639548017
CD40LG,-0.924393273,2.867448155,-6.480739135,1.08E-07,5.73E-06,7.666768657,2.275567593,3.222576493
EXOSC10,-0.435592106,2.539866341,-6.476706899,1.09E-07,5.74E-06,7.654315194,2.278746635,2.696538164
USP36,-0.454255165,1.484449648,-6.477369287,1.09E-07,5.74E-06,7.656361004,1.208624534,1.649944716
PIH1D1,-0.517852621,2.96107062,-6.4780404,1.09E-07,5.74E-06,7.658433741,2.64231735,3.152322582
LMTK2,0.708831046,1.583525666,6.466485791,1.13E-07,5.86E-06,7.622745051,2.016512861,1.323733349
NELFB,-0.42071318,4.178636735,-6.467549066,1.12E-07,5.86E-06,7.626029375,3.927588134,4.329265895
RSAD1,-0.551320679,2.067263418,-6.468090652,1.12E-07,5.86E-06,7.627702254,1.716763999,2.277563069
CHD7,0.726709833,0.567200994,6.463093948,1.14E-07,5.89E-06,7.612267811,1.025189751,0.292407741
TRIM23,0.595865314,0.652863668,6.461218116,1.15E-07,5.89E-06,7.606473293,1.021320144,0.431789782
PSMC5,-0.502362695,3.601209799,-6.462627095,1.14E-07,5.89E-06,7.610825697,3.292128066,3.786658839
ICMT,-0.365058067,2.330124495,-6.455188928,1.17E-07,5.94E-06,7.587848097,2.099219714,2.468667363
TRAP1,-0.585571032,2.056184666,-6.455968359,1.17E-07,5.94E-06,7.590255962,1.698001813,2.271094378
FKBP2,-0.59371297,3.291526336,-6.455587444,1.17E-07,5.94E-06,7.589079219,2.927255555,3.510088805
SLC36A1,0.765229947,1.959790817,6.449214538,1.19E-07,5.95E-06,7.569391,2.427015756,1.679455854
PPP1R3D,0.753560095,2.924497343,6.45249705,1.18E-07,5.95E-06,7.579532036,3.382421278,2.649742982
BRCA1,0.530900995,0.123353215,6.451677996,1.18E-07,5.95E-06,7.577001673,0.455308243,-0.075819802
RNPC3,0.422271623,1.2148208,6.448872286,1.19E-07,5.95E-06,7.568333621,1.475867797,1.058192602
RABL2B,-0.41452761,1.732177975,-6.450956279,1.18E-07,5.95E-06,7.574772002,1.477604165,1.884922261
KIF27,0.978419428,0.798864942,6.446442939,1.20E-07,5.96E-06,7.560828113,1.405424691,0.434929093
UBXN2B,0.772446275,3.969011299,6.445946487,1.20E-07,5.96E-06,7.559294292,4.443308828,3.684432781
PEBP1,-1.168686306,4.484928807,-6.442352138,1.22E-07,6.01E-06,7.54818908,3.769820296,4.913993913
OXA1L,-0.44349294,4.272173634,-6.437614629,1.24E-07,6.03E-06,7.533551297,3.993140469,4.439593534
WDR54,-0.514865505,1.249077191,-6.437952817,1.24E-07,6.03E-06,7.534596243,0.927423989,1.442069112
LY9,-0.707912647,1.742191425,-6.439883982,1.23E-07,6.03E-06,7.540563153,1.3001899,2.00739234
DENND1C,-0.429064861,4.626030078,-6.436067598,1.24E-07,6.04E-06,7.528771182,4.369056263,4.780214367
RAB21,0.468997475,1.81451434,6.434039983,1.25E-07,6.06E-06,7.522506017,2.101629614,1.642245176
TMX2,-0.562026758,3.341279177,-6.432486184,1.26E-07,6.07E-06,7.517704816,2.995950021,3.548476671
CYB5R4,0.778853975,2.694646329,6.42871706,1.27E-07,6.12E-06,7.506058001,3.183521008,2.401321521
SLC22A4,1.170225034,2.758630356,6.417112596,1.32E-07,6.19E-06,7.47019678,3.481663186,2.324810657
CRADD,0.540434839,0.625133557,6.421141959,1.30E-07,6.19E-06,7.482649166,0.957488236,0.425720749
SGMS1,0.504106055,1.177482403,6.419725003,1.31E-07,6.19E-06,7.478270246,1.487598078,0.991412998
UBAP1,0.498307063,4.990301024,6.418292998,1.32E-07,6.19E-06,7.473844756,5.305683691,4.801071424
CCND2,-0.597185987,3.084241862,-6.418587269,1.31E-07,6.19E-06,7.47475418,2.709827005,3.308890776
EEF2,-0.867930775,8.666904041,-6.422022546,1.30E-07,6.19E-06,7.485370474,8.143181525,8.98113755
PPIA,-0.938005665,5.869743849,-6.422430883,1.30E-07,6.19E-06,7.486632365,5.286645993,6.219602562
FNDC3B,0.793675921,1.474510252,6.408010058,1.36E-07,6.35E-06,7.442064404,1.957310442,1.184830138
PLEKHB1,-0.800046849,1.560376123,-6.406971118,1.36E-07,6.35E-06,7.438853293,1.068166223,1.855702064
TGFA,1.113302217,1.979286443,6.403030031,1.38E-07,6.41E-06,7.426672061,2.670002262,1.564856951
CCAR2,-0.481366418,3.305770578,-6.401884254,1.39E-07,6.41E-06,7.423130573,3.01815898,3.478337536
ZBTB4,-0.704006879,3.209102251,-6.397407289,1.41E-07,6.48E-06,7.409292339,2.778772839,3.467299898
TNFRSF25,-1.062134915,2.86344695,-6.394544495,1.42E-07,6.52E-06,7.400443184,2.196818844,3.263423814
EMD,-0.47885868,4.134502644,-6.383675143,1.47E-07,6.73E-06,7.366842929,3.844464069,4.308525789
MCTP1,0.777357647,1.038768186,6.381538357,1.48E-07,6.75E-06,7.36023713,1.504457543,0.759354571
SBF2,0.697352499,0.734958033,6.37629188,1.51E-07,6.84E-06,7.344017305,1.161110576,0.479266507
MIF,-0.967965191,5.660828298,-6.374654793,1.51E-07,6.86E-06,7.33895599,5.059926199,6.021369558
GPATCH4,-0.430002357,1.36892923,-6.372787139,1.52E-07,6.87E-06,7.333181753,1.096556207,1.532353044
WDFY3,1.009380187,1.598336347,6.367789401,1.55E-07,6.89E-06,7.317729762,2.216716985,1.227307964
SGMS2,0.725302321,0.524815635,6.370707807,1.53E-07,6.89E-06,7.326752962,0.966520125,0.25979294
ARRDC2,-0.396662938,3.791223288,-6.369288708,1.54E-07,6.89E-06,7.322365385,3.544584301,3.939206681
RPL23A,-1.046957135,6.592313157,-6.368154911,1.54E-07,6.89E-06,7.318859869,5.939090236,6.98424691
RPL13,-1.082309531,7.327230125,-6.366693712,1.55E-07,6.89E-06,7.314342028,6.661075871,7.726922678
PPIE,-0.465612237,1.395505524,-6.364687426,1.56E-07,6.91E-06,7.308138755,1.106093702,1.569152617
PDIA3,-0.591924509,4.911368345,-6.363798787,1.57E-07,6.91E-06,7.305391122,4.5476501,5.129599292
FASTKD2,-0.370995421,1.22694431,-6.352368436,1.62E-07,7.12E-06,7.270047173,0.98781674,1.370420852
XBP1,-0.734941997,4.665438357,-6.352326398,1.63E-07,7.12E-06,7.269917179,4.192672684,4.949097761
RPL7A,-1.040376647,7.734598116,-6.349256998,1.64E-07,7.17E-06,7.260425679,7.084700182,8.124536877
WDR26,0.601462794,3.561997765,6.347953883,1.65E-07,7.18E-06,7.256395987,3.926466786,3.343316352
SARS,-0.385990166,4.045728453,-6.341860194,1.68E-07,7.27E-06,7.237551592,3.814643988,4.184379131
EIF3I,-0.724449495,4.939529705,-6.342065901,1.68E-07,7.27E-06,7.238187743,4.489733084,5.209407678
GDE1,0.579192869,4.058121567,6.339693368,1.69E-07,7.28E-06,7.230850583,4.414846353,3.844086695
ILF2,-0.68228143,4.268248456,-6.34046467,1.69E-07,7.28E-06,7.233235884,3.843714153,4.522969037
TXLNA,-0.454582305,2.779381048,-6.336367473,1.71E-07,7.31E-06,7.220564884,2.505965882,2.943430147
SLC25A6,-0.805268208,7.395876988,-6.337303083,1.71E-07,7.31E-06,7.223458388,6.900495523,7.693105867
KIAA0319,0.666581639,0.022441371,6.324867753,1.77E-07,7.52E-06,7.184998705,0.432809651,-0.223779597
PTPN7,-0.609510317,3.066058595,-6.324569907,1.78E-07,7.52E-06,7.18407749,2.686054472,3.294061068
ABHD14B,-0.769548443,3.93474607,-6.324555492,1.78E-07,7.52E-06,7.184032906,3.463565708,4.217454287
RPLP2,-0.95785862,8.271480704,-6.322945561,1.79E-07,7.53E-06,7.179053478,7.683655621,8.624175754
KCNJ15,1.104748117,4.178087066,6.311139408,1.85E-07,7.61E-06,7.142535906,4.8466381,3.776956445
DICER1,0.645354729,2.114523386,6.308842233,1.87E-07,7.61E-06,7.135430163,2.516027377,1.873620991
TMX4,0.64521189,3.901918664,6.311219817,1.85E-07,7.61E-06,7.142784627,4.291145261,3.668382705
OSBPL2,0.629559075,3.037407435,6.311458722,1.85E-07,7.61E-06,7.143523612,3.431113086,2.801184044
RASGRP2,-0.359535509,5.091886739,-6.308317589,1.87E-07,7.61E-06,7.13380729,4.871339184,5.224215272
DAZAP1,-0.444219765,3.077665245,-6.312902484,1.84E-07,7.61E-06,7.147989467,2.79809132,3.2454096
TRMT2A,-0.521862758,2.730194713,-6.311017663,1.86E-07,7.61E-06,7.142159319,2.410115775,2.922242076
RHOF,-0.612666627,3.574548493,-6.316284871,1.82E-07,7.61E-06,7.158451701,3.190274833,3.80511269
DOK2,-0.834540485,5.862056419,-6.310234907,1.86E-07,7.61E-06,7.139738069,5.339236093,6.175748615
CUTA,-0.849446071,4.265572641,-6.309799721,1.86E-07,7.61E-06,7.138391928,3.734397096,4.584277968
LDHB,-1.051171,5.090391039,-6.315919942,1.83E-07,7.61E-06,7.157322933,4.433068659,5.484784467
RPL13A,-1.245929405,8.553349174,-6.318019979,1.81E-07,7.61E-06,7.163818554,7.78532742,9.014162226
KBTBD7,0.955827752,1.583763726,6.305060345,1.89E-07,7.66E-06,7.123731579,2.169142732,1.232536323
SNU13,-0.650849392,3.964710059,-6.302913039,1.90E-07,7.69E-06,7.117089142,3.553239067,4.211592653
STXBP5,0.790528333,1.692344937,6.297804093,1.94E-07,7.80E-06,7.101284829,2.183919282,1.397400329
ECHDC2,-0.599254208,1.279540445,-6.289835846,1.99E-07,7.95E-06,7.07663431,0.912269801,1.499902832
TMEM109,-0.768782939,4.066214671,-6.289950536,1.99E-07,7.95E-06,7.076989126,3.586058908,4.354308129
ATP11A,0.614554094,2.014903265,6.285270939,2.02E-07,7.98E-06,7.062511764,2.389246083,1.790297574
TMEM260,0.543666967,1.1305462,6.284385411,2.02E-07,7.98E-06,7.059772142,1.474511379,0.924167092
ARMC8,0.293135048,1.564266665,6.28769112,2.00E-07,7.98E-06,7.069999181,1.742822055,1.457133431
PIP4K2B,-0.348379496,2.624665022,-6.284069259,2.02E-07,7.98E-06,7.058794033,2.405048781,2.756434766
RBBP7,-0.444741614,2.369627462,-6.285137938,2.02E-07,7.98E-06,7.062100293,2.097988696,2.532610721
KIAA1257,0.748488494,0.294701751,6.280862915,2.04E-07,8.02E-06,7.048874179,0.75860566,0.016359406
PEA15,-0.758654161,4.111367772,-6.280575819,2.05E-07,8.02E-06,7.047985946,3.632513281,4.398680466
RPGR,0.76031746,1.045769961,6.278253072,2.06E-07,8.05E-06,7.040799646,1.518517485,0.762121447
APEX1,-0.89545659,4.662836975,-6.277689577,2.06E-07,8.05E-06,7.039056243,4.11081849,4.994048066
HAL,1.003942087,3.408022499,6.276242158,2.07E-07,8.06E-06,7.034578034,4.042370988,3.027413406
RAPGEF2,0.717167978,1.383192751,6.272066137,2.10E-07,8.15E-06,7.021657508,1.834460899,1.112431862
KLF5,0.904155173,0.562999176,6.260249911,2.18E-07,8.44E-06,6.985096587,1.121217396,0.228068244
GIMAP5,-0.883655335,4.123857853,-6.25800398,2.20E-07,8.48E-06,6.978147104,3.544767282,4.471312195
IFRD1,0.808540427,2.462288321,6.254197079,2.23E-07,8.56E-06,6.966367381,2.963556883,2.161527184
PFKFB2,1.41883595,0.768226515,6.249398063,2.26E-07,8.66E-06,6.95151739,1.649450138,0.239492342
FLT3,1.22509429,0.706798471,6.243046974,2.31E-07,8.71E-06,6.931864101,1.479174775,0.243372688
LIN7A,0.992179488,2.206897221,6.243357202,2.30E-07,8.71E-06,6.93282411,2.815262229,1.841878216
ZDHHC3,0.439662608,3.191052215,6.24251101,2.31E-07,8.71E-06,6.930205542,3.459789558,3.029809809
MDC1,-0.506381556,1.383600344,-6.242959922,2.31E-07,8.71E-06,6.931594715,1.085555515,1.562427242
FBXO31,-0.522372325,1.454127925,-6.245441946,2.29E-07,8.71E-06,6.939275363,1.136703761,1.644582423
PTMA,-0.941342859,6.817687262,-6.245329419,2.29E-07,8.71E-06,6.938927149,6.229781595,7.170430663
DGKA,-0.539029365,3.152745625,-6.238287874,2.34E-07,8.80E-06,6.917136748,2.829197137,3.346874718
CARD6,0.781767009,2.530155077,6.235283096,2.37E-07,8.86E-06,6.907838078,3.018407373,2.2372037
SRPK1,0.9327915,3.439583753,6.233407969,2.38E-07,8.88E-06,6.902035182,4.010116156,3.097264312
GIPC1,-0.633286583,2.062483436,-6.232843567,2.38E-07,8.88E-06,6.900288536,1.6605624,2.303636058
RFX3,0.578988248,0.326194144,6.228789896,2.42E-07,8.97E-06,6.887743554,0.685800637,0.110430248
SLC25A1,-0.665479813,3.957821262,-6.225994372,2.44E-07,9.03E-06,6.87909204,3.556301532,4.1987331
USP5,-0.53943086,3.013170218,-6.223496286,2.46E-07,9.08E-06,6.871360933,2.686782608,3.209002783
PDCL3,-0.528846727,2.22437525,-6.215808766,2.52E-07,9.28E-06,6.847568928,1.875016829,2.433990302
CPD,1.019293053,2.9038792,6.210939994,2.56E-07,9.40E-06,6.832500196,3.531022934,2.527592959
TBC1D10C,-0.409448395,5.309843802,-6.207579076,2.59E-07,9.47E-06,6.822098047,5.063595751,5.457592633
QARS,-0.53041052,4.088496828,-6.206017116,2.60E-07,9.50E-06,6.817263677,3.763184417,4.283684275
GATA3,-0.856435005,2.753376389,-6.201460165,2.64E-07,9.61E-06,6.803159434,2.205491389,3.082107389
SOS2,0.777641912,2.711157165,6.190104445,2.73E-07,9.94E-06,6.76801114,3.194824371,2.420956841
SNRPD3,-0.628386779,4.077363558,-6.186496479,2.77E-07,1.00E-05,6.756843415,3.692543694,4.308255477
MANSC1,1.242331285,3.293421608,6.184250956,2.79E-07,1.01E-05,6.749892778,4.078143629,2.822588395
NCOA2,0.686889465,2.026731852,6.183556361,2.79E-07,1.01E-05,6.747742764,2.449333777,1.773170697
POLE3,-0.501312003,3.47163429,-6.182550263,2.80E-07,1.01E-05,6.744628531,3.161938069,3.657452022
IMP3,-0.642260351,3.535472869,-6.17857496,2.84E-07,1.02E-05,6.732323439,3.13099981,3.778156703
IARS,-0.458814536,1.590368587,-6.170840504,2.91E-07,1.03E-05,6.708381826,1.304375779,1.761964272
CHD3,-0.497508963,3.816574297,-6.171040404,2.91E-07,1.03E-05,6.709000616,3.511459956,3.999642901
S1PR1,-1.040066628,4.090440098,-6.174045372,2.88E-07,1.03E-05,6.718302407,3.41575089,4.495253623
TP53,-0.507822234,3.282921079,-6.168575821,2.93E-07,1.04E-05,6.7013715,2.969684456,3.470863053
SUMF2,-0.681461193,3.568923547,-6.167698384,2.94E-07,1.04E-05,6.698655379,3.147813742,3.82158943
HNRNPA1,-0.909857709,6.061625309,-6.168580371,2.93E-07,1.04E-05,6.701385586,5.487028239,6.406383551
HIST2H2BF,0.902707947,0.648776568,6.162323431,2.99E-07,1.05E-05,6.682016959,1.203780848,0.315774
MAPK14,0.858632745,4.435762365,6.163530192,2.98E-07,1.05E-05,6.685752568,4.957192711,4.122904157
NPIPA1,-0.590553417,1.643254774,-6.162565243,2.99E-07,1.05E-05,6.682765503,1.284032055,1.858788406
MAP3K2,0.723277221,2.536970142,6.156870644,3.04E-07,1.06E-05,6.665137317,2.98228241,2.269782781
KMT2C,0.484549478,1.178981494,6.154571144,3.06E-07,1.06E-05,6.658018906,1.482350195,0.996960273
ARL4C,-0.935290626,4.58494109,-6.154723233,3.06E-07,1.06E-05,6.658489719,3.988250513,4.942955436
FARSA,-0.566351749,3.540471936,-6.153637758,3.07E-07,1.07E-05,6.655129469,3.196246841,3.747006993
PRMT1,-0.590770758,2.813836142,-6.150562884,3.10E-07,1.07E-05,6.645610687,2.464889487,3.023204135
CA11,-0.677420715,0.870261395,-6.148581482,3.12E-07,1.08E-05,6.639476885,0.466549287,1.11248866
CLSTN1,-0.705429689,3.314264603,-6.147886292,3.13E-07,1.08E-05,6.637324784,2.887781975,3.57015418
RIC1,0.350258648,1.21323293,6.142431823,3.19E-07,1.09E-05,6.620439254,1.437137649,1.078890098
VPS51,-0.635689627,4.472250027,-6.143995487,3.17E-07,1.09E-05,6.62527995,4.081298143,4.706821158
MMS19,-0.348135673,2.30426461,-6.139308833,3.22E-07,1.10E-05,6.610771232,2.090813089,2.432335522
HIST1H2AG,0.789537609,0.615510111,6.130882945,3.31E-07,1.11E-05,6.584686362,1.102434254,0.323355626
MTMR3,0.754571581,3.838226821,6.135717194,3.26E-07,1.11E-05,6.599652297,4.310488624,3.554869739
RBMXL1,0.390931234,1.520677565,6.131436671,3.30E-07,1.11E-05,6.586400602,1.767850205,1.372373981
B3GAT3,-0.361600847,3.48486171,-6.134863195,3.26E-07,1.11E-05,6.597008485,3.265744775,3.616331871
SIGMAR1,-0.494075196,3.427539626,-6.136046307,3.25E-07,1.11E-05,6.600671161,3.117802195,3.613382085
USP32,0.80694996,3.154589628,6.127068162,3.35E-07,1.12E-05,6.572876393,3.641661946,2.862346237
LYVE1,0.687519505,-0.331689343,6.129083907,3.33E-07,1.12E-05,6.579116833,0.089079257,-0.584150504
ARID4A,0.565058797,1.764547118,6.125395135,3.37E-07,1.12E-05,6.567696933,2.108139803,1.558391507
SFPQ,-0.489864554,4.384188612,-6.129472427,3.32E-07,1.12E-05,6.58031963,4.083236754,4.564759726
MARCKSL1,-0.632596646,5.406076036,-6.125187823,3.37E-07,1.12E-05,6.567055121,5.03169505,5.630704627
LDOC1,-1.023695102,1.762926262,-6.125576679,3.36E-07,1.12E-05,6.568258969,1.159948547,2.124712891
CIB1,-0.706583341,5.134211433,-6.111111438,3.52E-07,1.17E-05,6.523475906,4.706050462,5.391108015
SULT1B1,1.252430955,2.962037844,6.106385199,3.58E-07,1.18E-05,6.508843661,3.741452614,2.494388982
FBXL20,0.50630766,1.965317528,6.107960318,3.56E-07,1.18E-05,6.513720178,2.293361446,1.768491177
PSMG2,-0.32207725,2.930161211,-6.104610712,3.60E-07,1.18E-05,6.503349893,2.725840007,3.052753933
OLAH,1.846734404,0.184110928,6.100331306,3.65E-07,1.19E-05,6.4901009,1.351030819,-0.516041007
SMIM3,0.76957783,2.63300942,6.103047925,3.62E-07,1.19E-05,6.49851153,3.088195809,2.359897587
APC,0.551406482,0.865009542,6.096898287,3.69E-07,1.19E-05,6.479472255,1.209270984,0.658452677
PABPN1,-0.410891982,5.087387164,-6.102505072,3.62E-07,1.19E-05,6.496830866,4.841949388,5.234649829
NELFCD,-0.452650866,2.189421182,-6.097308794,3.68E-07,1.19E-05,6.480743191,1.909547052,2.35734566
C3orf18,-0.547425981,0.863723557,-6.10103876,3.64E-07,1.19E-05,6.492291176,0.525749183,1.066508182
PHB,-0.557854282,3.076313796,-6.098317036,3.67E-07,1.19E-05,6.483864715,2.736479989,3.280214081
RPL29,-1.019207265,7.319817462,-6.095277928,3.71E-07,1.20E-05,6.474455599,6.685708376,7.700282913
MGAM2,0.707155849,-0.185631515,6.08958697,3.78E-07,1.21E-05,6.456836237,0.241062245,-0.44164777
NME8,0.839829446,0.706693831,6.085110576,3.83E-07,1.22E-05,6.442977122,1.240843158,0.386204235
ANO10,0.755120626,1.905201805,6.085570869,3.82E-07,1.22E-05,6.444402213,2.39957221,1.608579562
CREBRF,0.655673966,2.291233684,6.081556736,3.87E-07,1.22E-05,6.431974236,2.692641501,2.050388994
ELF2,0.555085455,1.950637969,6.077534596,3.92E-07,1.22E-05,6.419521431,2.295201156,1.743900057
PUS1,-0.364221137,1.52584583,-6.077729972,3.92E-07,1.22E-05,6.420126327,1.306402036,1.657512107
ZNF500,-0.460048621,0.920073102,-6.083243806,3.85E-07,1.22E-05,6.437197502,0.641509306,1.08721138
TECR,-0.460057178,3.039849118,-6.081908268,3.87E-07,1.22E-05,6.433062601,2.757240461,3.209414312
MAZ,-0.536259138,5.703356323,-6.088208412,3.79E-07,1.22E-05,6.452568166,5.378723147,5.898136228
EIF4A1,-0.555852068,5.672290704,-6.077694467,3.92E-07,1.22E-05,6.420016401,5.327171463,5.879362249
NXT1,-0.660883155,2.422161039,-6.082443822,3.86E-07,1.22E-05,6.434720706,2.010325087,2.669262611
EEF1G,-0.99071387,7.741603755,-6.077561462,3.92E-07,1.22E-05,6.419604608,7.137192942,8.104250243
RPL18A,-1.058994231,7.172477986,-6.078159485,3.92E-07,1.22E-05,6.42145613,6.515806198,7.566481059
RPS19,-1.068268842,6.191568808,-6.085922158,3.82E-07,1.22E-05,6.445489821,5.52604149,6.590885199
DIP2B,0.656811426,2.13489265,6.075203052,3.95E-07,1.23E-05,6.412302803,2.546529855,1.887910326
PDIA6,-0.508214624,3.843611332,-6.073816597,3.97E-07,1.23E-05,6.408010234,3.521162351,4.03708072
SLC25A5,-0.695050059,5.814353652,-6.072059448,3.99E-07,1.23E-05,6.402569961,5.387420657,6.07051345
RPL4,-1.037075845,6.986978161,-6.072055419,3.99E-07,1.23E-05,6.402557489,6.345528892,7.371847723
PDE3B,0.628472056,1.361409493,6.070674985,4.01E-07,1.24E-05,6.398283553,1.74267923,1.13264765
RNASEL,0.601801974,2.609702126,6.068673802,4.04E-07,1.24E-05,6.392087724,2.977165829,2.389223904
AQP3,-1.000404124,3.166791043,-6.065590025,4.08E-07,1.25E-05,6.382540083,2.542419567,3.541413928
L3MBTL2,-0.369392241,1.825865749,-6.063608884,4.10E-07,1.26E-05,6.376406293,1.604075083,1.958940149
IRAK3,1.164149726,2.974475887,6.06004414,4.15E-07,1.27E-05,6.365369519,3.690601624,2.544800445
FBXL13,0.744210613,-0.061749137,6.058563337,4.17E-07,1.27E-05,6.360784815,0.398135231,-0.337679758
ALYREF,-0.522301316,4.401231153,-6.055731321,4.21E-07,1.28E-05,6.352016628,4.083030458,4.59215157
INPP5E,-0.620113293,1.441087816,-6.055286808,4.22E-07,1.28E-05,6.350640374,1.039445228,1.682073368
CR1,1.162898123,3.041251451,6.05123287,4.27E-07,1.29E-05,6.338089001,3.754456877,2.613328195
IL1R2,2.052566629,4.660140352,6.049475121,4.29E-07,1.30E-05,6.332646845,5.933462382,3.896147133
INTS6,0.413947317,0.729374371,6.045209371,4.35E-07,1.31E-05,6.319439689,0.991716159,0.571969299
ACSL5,-0.477810109,3.012965547,-6.043044162,4.38E-07,1.32E-05,6.312736005,2.697353019,3.202333064
KCTD7,-0.469841143,1.30388519,-6.039590735,4.43E-07,1.33E-05,6.302043893,1.015290988,1.477041712
POLRMT,-0.650279244,2.560832934,-6.037149596,4.47E-07,1.33E-05,6.294485923,2.154939281,2.804369125
LDLRAP1,-0.733384456,3.742500482,-6.040632181,4.42E-07,1.33E-05,6.305268302,3.280981146,4.019412084
HERC3,0.449147518,2.065460471,6.033704687,4.52E-07,1.34E-05,6.283820215,2.342139701,1.899452933
ITGA1,0.41597182,-0.554486981,6.035858991,4.49E-07,1.34E-05,6.290490106,-0.299735675,-0.707337766
PHF19,-0.441396192,1.998527164,-6.03516042,4.50E-07,1.34E-05,6.288327277,1.718011747,2.166836414
TMLHE,0.654099414,1.606614211,6.02685366,4.62E-07,1.36E-05,6.262608961,2.028526338,1.353466934
SLC44A1,0.428422174,0.883849643,6.028149884,4.60E-07,1.36E-05,6.266622154,1.144227703,0.727622807
EEF2K,-0.510685045,1.153243791,-6.026263195,4.63E-07,1.36E-05,6.260780847,0.850605242,1.334826921
VAPB,0.320601154,1.324867982,6.024018847,4.66E-07,1.37E-05,6.253832217,1.520371115,1.207566103
SGF29,-0.466067669,2.854446037,-6.023603268,4.67E-07,1.37E-05,6.252545564,2.565601921,3.027752507
HNRNPA3,-0.498378059,4.457641169,-6.025167768,4.64E-07,1.37E-05,6.257389342,4.145505204,4.644922747
ERP29,-0.687672454,5.151932285,-6.021783297,4.69E-07,1.37E-05,6.246910841,4.728231187,5.406152944
RBM47,0.932171121,3.300119598,6.018671971,4.74E-07,1.38E-05,6.237278041,3.863730549,2.961953027
