Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,mean_N-fHP,mean_L-fHP
ZC4H2,0.084528933,0.552104967,0.460131643,0.649171576,0.755653985,-6.521000249,0.62362945,0.539100516
HBEGF,-0.212268205,-0.038366033,-0.459995756,0.649267853,0.755710666,-6.521063498,-0.217977591,-0.005709386
MAGED2,-0.06088712,6.433434591,-0.459673179,0.649496425,0.755921312,-6.521213569,6.38191472,6.44280184
NBPF1,0.059400231,2.32859234,0.459092166,0.649908208,0.756345143,-6.521483608,2.378854073,2.319453843
IFI6,0.18752708,6.608712894,0.458775554,0.65013265,0.756495475,-6.521630619,6.767389654,6.579862574
WAS,-0.095839676,5.312601881,-0.458777756,0.650131088,0.756495475,-6.521629597,5.231506771,5.327346447
DNAH11,-0.095216268,0.403153683,-0.458347935,0.650435835,0.756792816,-6.521829016,0.322586071,0.417802339
NAIP,-0.093555818,2.395115315,-0.458198235,0.650541989,0.756860879,-6.521898427,2.3159527,2.409508517
FGF2,0.091502133,0.878857276,0.457999884,0.650682652,0.75696908,-6.521990362,0.956282158,0.864780025
CAPN9,0.224016125,1.551848513,0.457825686,0.650806197,0.757057352,-6.52207107,1.741400619,1.517384494
MUSK,-0.099484426,0.200304231,-0.457463723,0.651062943,0.757300547,-6.522238674,0.116125101,0.215609527
PARVG,0.13871889,3.974638611,0.457211977,0.651241537,0.757452807,-6.522355167,4.092016133,3.953297243
CSNK2B,0.042337192,6.948365862,0.456554548,0.651708028,0.757939873,-6.522659087,6.98418964,6.941852448
LY6G6D,-0.231926747,-0.245436274,-0.456361449,0.651845072,0.758043746,-6.522748271,-0.441681984,-0.209755236
ARHGEF18,-0.053888561,2.985111103,-0.456234708,0.651935029,0.758092849,-6.522806788,2.93951309,2.993401651
HSD3B1,-0.090153247,-0.164856422,-0.456054266,0.652063109,0.758186273,-6.522890071,-0.241139939,-0.150986691
MSLN,-0.217273959,6.350883351,-0.455858439,0.652202123,0.758292395,-6.522980418,6.167036156,6.384310114
DCAKD,-0.065790694,4.193800484,-0.455013052,0.652802392,0.758879197,-6.523370009,4.138131436,4.20392213
ZNF335,-0.037630756,-0.629938983,-0.455064982,0.652765512,0.758879197,-6.523346098,-0.661780392,-0.624149636
KRT86,-0.149604929,0.829361746,-0.454715044,0.65301405,0.759069688,-6.523507175,0.702772959,0.852377889
TTC5,-0.078798731,1.396347852,-0.453981534,0.653535146,0.759619817,-6.523844414,1.329672003,1.408470734
CATSPER3,-0.055621665,-0.905504222,-0.453720692,0.653720495,0.759779649,-6.52396421,-0.952568708,-0.896947043
CLEC18C,-0.062112701,-0.513428428,-0.453470175,0.653898528,0.759930955,-6.5240792,-0.565985329,-0.503872628
SYNGR3,0.124576199,-0.176241751,0.453362263,0.653975224,0.759964477,-6.524128713,-0.070831121,-0.19540732
AK7,-0.123466965,0.591398665,-0.453086302,0.654171373,0.760081188,-6.52425528,0.486926618,0.610393583
CEACAM3,0.14175689,1.12788394,0.453148367,0.654127256,0.760081188,-6.524226821,1.247832078,1.106075188
ARSE,-0.172000571,1.978766314,-0.452503635,0.654585608,0.760175852,-6.524522266,1.833227369,2.005227941
CLEC4F,0.064335095,-0.705719527,0.452398363,0.654660462,0.760175852,-6.524570467,-0.65128214,-0.715617234
DET1,-0.065089442,2.538083345,-0.452371103,0.654679845,0.760175852,-6.524582947,2.483007663,2.548097105
HPS6,0.064360055,3.890456961,0.452546714,0.654554978,0.760175852,-6.524502538,3.944915469,3.880555414
MRPL21,-0.153918912,3.389842904,-0.452754688,0.654407114,0.760175852,-6.524407272,3.259603824,3.413522737
NCEH1,-0.141414667,2.935690623,-0.452231407,0.654779182,0.760175852,-6.524646888,2.816032059,2.957446725
OR2L2,0.050616647,-0.123565309,0.45227841,0.654745757,0.760175852,-6.524625376,-0.080735838,-0.131352485
PRR15,-0.240848823,1.242671293,-0.452606192,0.654512689,0.760175852,-6.524475297,1.038876134,1.279724958
PTPRS,-0.105865281,2.068723299,-0.452771538,0.654395134,0.760175852,-6.524399551,1.979144984,2.085010265
SNUPN,-0.04954065,4.232725801,-0.452393519,0.654663905,0.760175852,-6.524572684,4.190806789,4.240347439
TNS1,-0.10615169,4.01068195,-0.452231169,0.654779351,0.760175852,-6.524646998,3.920861289,4.027012979
COL9A3,0.174162161,1.280807664,0.451923408,0.654998221,0.760260453,-6.524787798,1.428175646,1.254013485
PHLDA1,0.151587698,2.263593161,0.451969387,0.65496552,0.760260453,-6.524766768,2.391859675,2.240271977
SYCE3,-0.157508144,-0.819292586,-0.451859464,0.6550437,0.760260453,-6.52481704,-0.952568708,-0.795060564
TDO2,0.175425229,0.06798266,0.451983751,0.654955304,0.760260453,-6.524760198,0.216419393,0.040994164
PARVA,0.07579388,-0.53595505,0.451427424,0.655351014,0.760561549,-6.525014511,-0.471821767,-0.547615647
CKMT1A,-0.2193288,1.334136023,-0.450748843,0.655833821,0.760955052,-6.525324292,1.148550116,1.367878916
TMPRSS9,-0.074748607,-0.586271894,-0.4508533,0.65575949,0.760955052,-6.525276636,-0.649520716,-0.574772109
TULP3,0.160284878,1.059762423,0.450776354,0.655814244,0.760955052,-6.525311742,1.195388089,1.035103211
GIP,0.141269545,-0.576324327,0.450617294,0.655927435,0.761008073,-6.525384292,-0.456788558,-0.598058103
EZH1,0.102379607,2.18292451,0.450341487,0.656123725,0.761180205,-6.525510035,2.269553408,2.167173801
FBXO31,0.085307481,3.021613941,0.450011515,0.656358598,0.761397068,-6.525660372,3.093797194,3.008489713
CD80,-0.152381164,1.07392335,-0.449858325,0.65646765,0.761412344,-6.525730129,0.944985442,1.097366606
PRUNE2,-0.140915803,1.632447647,-0.449917148,0.656425775,0.761412344,-6.525703345,1.513211198,1.654127001
KCTD15,0.100491733,2.896068819,0.449375823,0.656811182,0.761755163,-6.52594969,2.981100285,2.880608552
KRTAP13-2,-0.042504121,-0.916603682,-0.449081848,0.657020524,0.761942312,-6.526083348,-0.952568708,-0.910064587
TPPP2,0.095088294,-0.49608135,0.448411014,0.657498337,0.762440756,-6.526388028,-0.415622025,-0.510710318
AVPR1A,0.166334394,0.087499487,0.447980572,0.657805005,0.762716895,-6.526583289,0.228243974,0.06190958
MSI1,-0.064051832,-0.898371003,-0.447941961,0.657832516,0.762716895,-6.526600796,-0.952568708,-0.888516875
WDR64,0.051291114,-0.673684699,0.447847779,0.657899625,0.762739021,-6.526643491,-0.630284526,-0.681575639
CRADD,-0.095929711,0.945799418,-0.447580559,0.658090047,0.762766205,-6.526764582,0.864628124,0.960557835
DPH2,-0.15118781,2.519536136,-0.447481943,0.658160328,0.762766205,-6.526809252,2.391607989,2.542795799
LMNTD2,-0.178821423,1.390463206,-0.447549632,0.658112088,0.762766205,-6.526778592,1.239152771,1.417974194
PIGC,0.064311985,1.527547024,0.447477902,0.658163208,0.762766205,-6.526811082,1.581964858,1.517652873
USP34,-0.045838659,3.068064964,-0.447674968,0.658022769,0.762766205,-6.526721809,3.029278407,3.075117066
ATP12A,-0.195949779,-0.025720244,-0.446997374,0.65850571,0.763018868,-6.527028605,-0.191523904,0.004425876
TTC39A,-0.092245071,1.760545628,-0.446969822,0.658525351,0.763018868,-6.527041071,1.682492106,1.774737177
UVSSA,0.117921881,2.113306343,0.446992275,0.658509345,0.763018868,-6.527030912,2.213086397,2.095164516
DYDC1,-0.284199817,0.662088493,-0.446709441,0.658710975,0.763127474,-6.527158835,0.421611725,0.705811542
MRPL42,0.075020011,2.00321072,0.446703538,0.658715183,0.763127474,-6.527161504,2.066689191,1.99166918
PPFIA4,0.066987731,-0.146156296,0.446320293,0.658988438,0.763388357,-6.527334713,-0.08947437,-0.156462101
HPN,0.176548422,3.969911103,0.445078823,0.659873938,0.764358389,-6.527894793,4.11929823,3.942749807
F8A3,0.509824475,1.508085085,0.444891887,0.660007316,0.764401385,-6.527978994,1.939475026,1.429650551
ZBTB43,-0.102711213,0.604877771,-0.444931354,0.659979155,0.764401385,-6.52796122,0.517968284,0.620679496
ABCD4,0.050032874,3.984144883,0.444620055,0.660201289,0.764402441,-6.528101374,4.026480392,3.976447518
PTRH2,-0.088411311,3.99315351,-0.444659496,0.660173144,0.764402441,-6.528083622,3.91834394,4.00675525
RNASE3,-0.270223507,1.194489937,-0.444684032,0.660155634,0.764402441,-6.528072578,0.965839277,1.236062784
SMG7,-0.043131997,2.89037507,-0.444763038,0.660099257,0.764402441,-6.528037012,2.853878764,2.897010761
ZNF37A,0.037295192,1.252085091,0.444553369,0.660248879,0.764402441,-6.528131385,1.283642561,1.246347369
EPB41L1,0.096136368,3.243101846,0.44407187,0.660592534,0.764744561,-6.528347943,3.324448004,3.228311636
TRAPPC1,-0.03960868,8.455345532,-0.443761848,0.660813843,0.764945004,-6.528487256,8.421830495,8.461439175
VCL,-0.091086331,3.52337915,-0.443537659,0.6609739,0.765074519,-6.528587939,3.446306101,3.537392432
MGST1,0.10723401,3.890052168,0.443453966,0.661033656,0.765087926,-6.528625513,3.980788638,3.873554628
UGT3A2,-0.075250882,-0.698657685,-0.443081304,0.66129976,0.765340143,-6.528792733,-0.762331508,-0.687080626
ATG13,-0.044139837,4.157593223,-0.443013589,0.661348117,0.765340338,-6.528823103,4.12024413,4.164383967
LRRC37A2,-0.080171068,2.281117899,-0.442927896,0.661409315,0.765355391,-6.52886153,2.213280842,2.293451909
TMTC1,0.092747257,0.668026298,0.442746295,0.661539016,0.765449705,-6.52894294,0.746504746,0.653757489
GUK1,0.033660369,7.474622413,0.442465509,0.661739575,0.765570216,-6.529068748,7.503104264,7.469443895
NPHS1,0.061260596,-0.784048222,0.442507675,0.661709454,0.765570216,-6.52904986,-0.732212333,-0.793472929
BNC2,-0.050224332,-0.600041375,-0.441880167,0.662157754,0.765998212,-6.529330762,-0.642538887,-0.592314555
PTPRU,-0.130406685,2.508984977,-0.44126041,0.662600641,0.766454725,-6.529607809,2.398640859,2.529047544
KLF3,0.06123281,-0.510550732,0.441145916,0.662682474,0.766493559,-6.529658949,-0.458738354,-0.519971164
LAMB4,0.094417557,-0.404198596,0.44104078,0.662757622,0.766524654,-6.529705897,-0.324306817,-0.418724374
NDUFB3,0.071938475,6.522460159,0.440702983,0.662999093,0.766737416,-6.529856666,6.583331177,6.511392701
NT5C1B,-0.105176081,0.422579028,-0.440648371,0.663038136,0.766737416,-6.52988103,0.333583883,0.438759964
TMX4,-0.042418017,-0.816443917,-0.440273693,0.663306021,0.766991352,-6.530048106,-0.852336085,-0.809918068
SLC35E3,0.064119882,0.719220724,0.439808443,0.663638726,0.767320198,-6.530255375,0.773476009,0.709356127
SLC13A2,0.065371297,-0.779589871,0.439702096,0.663714786,0.767352277,-6.530302722,-0.724275696,-0.789646994
ARSG,-0.057642215,1.687457241,-0.439485857,0.663869452,0.767398738,-6.53039896,1.638683059,1.696325274
ATP6V0D1,-0.115406103,2.142366993,-0.439413142,0.663921465,0.767398738,-6.530431312,2.044715675,2.160121778
PUS3,0.081042962,3.4778297,0.439375701,0.663948247,0.767398738,-6.530447967,3.546404514,3.465361552
UXT,-0.041329876,8.167498837,-0.439416276,0.663919223,0.767398738,-6.530429918,8.132527404,8.17385728
THBS2,0.259907543,3.01077604,0.439116728,0.664133509,0.767557006,-6.530563135,3.230697808,2.970790264
CBLN1,0.083694693,-0.692658085,0.438702619,0.664429794,0.767843556,-6.530747153,-0.621839499,-0.705534191
OVCH1,0.214864937,0.590011817,0.4385605,0.66453149,0.767905204,-6.530810267,0.77182061,0.556955673
ORMDL1,-0.099342256,5.013763029,-0.438381449,0.664659622,0.76798458,-6.530889754,4.929704197,5.029046453
SHISA4,0.085401581,4.926326532,0.438329371,0.664696892,0.76798458,-6.530912867,4.998589409,4.913187827
KIAA0355,0.056190563,2.074489141,0.437733892,0.665123113,0.76842113,-6.531176959,2.122035001,2.065844439
ARL4A,-0.123155171,4.219493214,-0.437521029,0.6652755,0.768541278,-6.531271277,4.115284992,4.238440163
SSBP4,0.0833294,6.337990873,0.437380299,0.665376255,0.768601766,-6.531333609,6.408500366,6.325170966
AAMP,0.044947021,6.208045862,0.437103604,0.665574373,0.768774705,-6.531456104,6.246077958,6.201130936
SEH1L,0.05909938,1.676928878,0.436544005,0.66597513,0.769181661,-6.531703609,1.726936047,1.667836666
GEN1,-0.055521657,-0.418727788,-0.436470111,0.666028057,0.769186853,-6.531736268,-0.465707652,-0.410185994
CD164,0.097646141,4.514081921,0.436314985,0.666139173,0.769259241,-6.531804812,4.596705579,4.499059438
CYP4Z1,0.123631365,-0.504617955,0.436040703,0.666335657,0.769405651,-6.531925947,-0.4000068,-0.523638165
SLC7A2,0.130607532,1.540178199,0.43600275,0.666362847,0.769405651,-6.531942703,1.650692265,1.520084733
RASAL3,0.17592755,3.298450912,0.435693617,0.66658433,0.769605432,-6.532079129,3.447312685,3.271385135
ZNF300,0.064051736,1.143649716,0.43512231,0.666993732,0.77002213,-6.532331005,1.197847338,1.133795602
ZSWIM1,-0.048010591,2.604087122,-0.434963638,0.667107456,0.770097442,-6.532400902,2.563462776,2.611473367
SNF8,0.044659448,5.63222924,0.43475941,0.667253843,0.770210446,-6.53249083,5.670018003,5.625358556
TGFB2,-0.112701607,1.843007791,-0.434675969,0.667313656,0.770223509,-6.53252756,1.747644892,1.8603465
CSTA,0.068306432,-0.632479571,0.43442748,0.667491793,0.770373131,-6.532636901,-0.574681822,-0.642988253
KRTAP5-7,-0.042312377,-0.834400636,-0.43434013,0.667554417,0.770384669,-6.532675322,-0.870203416,-0.827891039
ZNF506,-0.057992212,2.107862163,-0.43427822,0.667598804,0.770384669,-6.532702549,2.05879183,2.116784042
B3GAT1,0.075208905,-0.369248884,0.434166607,0.667678829,0.770421038,-6.532751625,-0.30561058,-0.380819485
APP,-0.12126983,5.43997982,-0.433985331,0.667808811,0.77051504,-6.532831305,5.337366887,5.458636717
DNALI1,0.175400429,2.598671678,0.433575296,0.668102858,0.770761275,-6.533011413,2.747087425,2.571686996
SEMA3D,0.124412771,0.699161753,0.433552393,0.668119285,0.770761275,-6.533021469,0.804434098,0.680021327
MAGEC3,0.058972013,-0.687752292,0.433190792,0.668378646,0.770948483,-6.533180155,-0.637852897,-0.69682491
SLC23A2,-0.086730254,-0.552689396,-0.433245664,0.668339286,0.770948483,-6.533156084,-0.626076534,-0.53934628
EED,0.104230685,2.572314606,0.432970891,0.668536393,0.771018444,-6.533276594,2.660509801,2.556279116
SYNE1,0.065611431,2.175010462,0.432997019,0.668517649,0.771018444,-6.533265138,2.230527827,2.164916396
NUF2,0.157759772,0.452423187,0.432774579,0.668677231,0.771124875,-6.533362647,0.585912225,0.428152452
PNKD,-0.045186125,5.683071255,-0.432631653,0.668779776,0.771187135,-6.533425274,5.644836841,5.690022967
PSMD11,-0.083988578,3.319947045,-0.432555308,0.668834555,0.771194308,-6.533458718,3.248879787,3.332868365
BATF,-0.137971304,5.865831816,-0.43193652,0.66927861,0.7716503,-6.533729575,5.749086867,5.887058171
TMEM116,-0.067481617,2.36339746,-0.431684335,0.669459618,0.771802965,-6.533839852,2.30629763,2.373779247
ARMC9,0.094382423,1.950023452,0.431596125,0.669522936,0.771819937,-6.53387841,2.029885502,1.935503079
LRRTM1,0.067380842,-0.702423791,0.431389132,0.669671528,0.771935202,-6.53396886,-0.645409232,-0.712790074
MYRF,0.235673984,1.710717648,0.431191125,0.669813682,0.77204303,-6.534055343,1.910134096,1.674460111
MLIP,0.118485687,-0.236193318,0.430710229,0.670158982,0.772384975,-6.534265219,-0.135936198,-0.254421885
EDRF1,0.057662155,2.390158714,0.430554252,0.670270995,0.772458017,-6.534333243,2.438949769,2.381287614
ATG4C,-0.095504311,2.634232752,-0.430204994,0.670521837,0.772691033,-6.53448547,2.553421412,2.648925723
ACSM3,-0.097896291,2.571178779,-0.430014308,0.670658807,0.772792801,-6.53456853,2.488343456,2.586239746
ZNF649,-0.073242105,0.180472902,-0.4298815,0.67075421,0.772846661,-6.534626358,0.118498813,0.191740918
C4BPB,-0.149767231,2.011362812,-0.429720068,0.670870183,0.772924211,-6.534696627,1.884636694,2.034403924
PGLYRP4,0.075629969,-0.708466637,0.429573103,0.67097577,0.772933719,-6.534760575,-0.644472048,-0.720102016
RNF182,0.139291681,0.331914156,0.429601507,0.670955362,0.772933719,-6.534748217,0.449776347,0.310484667
FNIP1,-0.040222065,1.415146715,-0.429481288,0.671041738,0.772953647,-6.534800515,1.38111266,1.421334725
PIWIL4,-0.105029476,1.084694062,-0.429244069,0.671212189,0.773093915,-6.534903668,0.995822968,1.100852443
FAM227B,-0.068915761,1.832781755,-0.429030387,0.671365743,0.773158635,-6.534996538,1.774468419,1.84338418
IQCF3,-0.124380118,0.401815795,-0.429073485,0.671334772,0.773158635,-6.534977811,0.296571081,0.420951198
OR52W1,-0.037478012,-0.920856544,-0.428937306,0.671432637,0.773179607,-6.535036978,-0.952568708,-0.915090696
IFI35,-0.096233534,6.277592879,-0.428750246,0.671567078,0.773278353,-6.535118223,6.196164504,6.292398038
TPRG1,0.106256565,2.219231516,0.428393278,0.671823663,0.773517719,-6.535273166,2.309140918,2.202884353
SS18L2,-0.072910337,6.291631694,-0.428255748,0.671922529,0.77357547,-6.535332828,6.229938333,6.302848669
ITIH2,-0.066409632,-0.738087421,-0.428151266,0.671997642,0.773605868,-6.53537814,-0.794280187,-0.727870555
TPK1,0.068750948,1.767222549,0.427920684,0.672163421,0.773740629,-6.535478101,1.825396428,1.75664548
HAPLN3,-0.172911275,3.822766119,-0.42780042,0.672249893,0.773784085,-6.535530217,3.676456579,3.849367854
IGDCC3,0.03288546,-0.874865825,0.42716948,0.672703624,0.774250233,-6.535803394,-0.847039666,-0.879925126
ADRB2,0.132116613,2.856072089,0.426859985,0.672926239,0.774394213,-6.535937249,2.96786307,2.835746456
RFPL3,-0.040331658,-0.91844192,-0.426919641,0.672883327,0.774394213,-6.535911456,-0.952568708,-0.91223705
SLC9A8,-0.044173507,1.859290785,-0.42674775,0.673006975,0.774431008,-6.535985767,1.821913202,1.866086709
GPM6A,0.145178407,1.955143313,0.426312751,0.67331993,0.774734994,-6.536173693,2.077986581,1.932808174
ZBTB26,-0.041128477,-0.917767689,-0.426230761,0.673378923,0.774746744,-6.536209092,-0.952568708,-0.911440231
FAM227A,-0.079600579,-0.34072416,-0.425852671,0.673650994,0.774998648,-6.536372248,-0.408078497,-0.328477917
IMPDH1,0.047294427,5.100259796,0.42579088,0.673695463,0.774998648,-6.536398899,5.140278158,5.092983731
AP5B1,0.090574541,2.386372313,0.425311257,0.67404067,0.77522731,-6.536605634,2.463012309,2.372437768
C5orf49,-0.388080791,3.076136255,-0.425358491,0.67400667,0.77522731,-6.536585284,2.7477602,3.135840992
ZNF792,-0.075046093,-0.572951089,-0.425369678,0.673998617,0.77522731,-6.536580465,-0.636451629,-0.561405536
ENPP3,0.074151588,-0.197848549,0.425012025,0.674256078,0.775381888,-6.536734497,-0.135104898,-0.209256486
SLC25A14,-0.070066038,3.639041957,-0.424988916,0.674272714,0.775381888,-6.536744445,3.579755309,3.649821347
CASKIN1,-0.055565613,-0.835220394,-0.424688321,0.674489134,0.775574604,-6.536873799,-0.882237452,-0.826671839
NMT2,-0.057342818,2.18096386,-0.424318402,0.674755504,0.775730464,-6.53703286,2.132443014,2.189785832
SPATA5L1,0.058893922,2.519072442,0.424315275,0.674757756,0.775730464,-6.537034204,2.568905761,2.510011839
TRIM24,-0.049453515,1.501088864,-0.424296593,0.67477121,0.775730464,-6.537042233,1.459243582,1.508697097
LILRB3,-0.14086293,4.238864794,-0.424127854,0.67489273,0.775757859,-6.53711474,4.119673084,4.260536014
ZNF185,0.080911072,2.884183469,0.424169493,0.674862743,0.775757859,-6.537096851,2.952646684,2.871735612
PLA2G1B,0.382065508,3.431938779,0.423900827,0.675056243,0.775833508,-6.537212248,3.755224979,3.37315947
POLM,0.070561704,2.941536192,0.423911264,0.675048725,0.775833508,-6.537207767,3.00124225,2.930680545
SVBP,0.124552241,3.345049425,0.423827177,0.675109291,0.775838333,-6.53724387,3.450439783,3.325887542
PSMB4,0.115258258,5.251237548,0.422918003,0.67576429,0.776530246,-6.537633778,5.348763766,5.233505508
WDR66,0.157139678,0.798162612,0.422855736,0.675809159,0.776530246,-6.537660452,0.931126955,0.773987277
PLK4,0.1068619,1.001535905,0.422523627,0.676048492,0.776749052,-6.537802653,1.091957512,0.985095612
C4orf51,0.245385343,-0.246993479,0.422415378,0.676126509,0.776782496,-6.537848979,-0.039359727,-0.28474507
TLX2,-0.039135044,-0.91945444,-0.422343825,0.67617808,0.776785553,-6.537879594,-0.952568708,-0.913433664
NEK11,-0.120654127,1.303235023,-0.422102427,0.676352079,0.776929244,-6.537982843,1.201143069,1.321797196
RGPD3,-0.034726111,-0.746022326,-0.421927981,0.67647783,0.776961302,-6.538057419,-0.775405959,-0.740679848
TCFL5,0.069568526,2.819613266,0.421933193,0.676474073,0.776961302,-6.538055192,2.878478942,2.808910416
AMDHD1,0.100125039,1.60948985,0.421720773,0.67662721,0.777076676,-6.538145962,1.694211036,1.594085998
GPR132,-0.112229686,1.980768897,-0.421538632,0.67675853,0.777171293,-6.538223758,1.885805317,1.998035003
ZNF483,0.045556844,0.01045844,0.421355604,0.6768905,0.777266642,-6.538301899,0.049006539,0.003449695
NAP1L2,-0.083609264,1.646720946,-0.421088355,0.677083215,0.777431725,-6.538415937,1.575974645,1.659583909
TNFAIP2,0.162371175,6.496395637,0.420911937,0.677210444,0.777521599,-6.538491177,6.633786632,6.471415457
HSD11B2,0.134637106,0.438037927,0.420197418,0.677725838,0.777871607,-6.538795593,0.551961633,0.417324526
IFIT2,-0.160993522,2.954183263,-0.420313203,0.67764231,0.777871607,-6.538746299,2.817957976,2.978951498
KRT13,-0.208646723,0.672183589,-0.420149807,0.677760187,0.777871607,-6.53881586,0.495636361,0.704283085
MLXIP,-0.065836292,0.394229472,-0.420247593,0.677689641,0.777871607,-6.538774233,0.338521841,0.404358132
MZB1,-0.36687309,6.764183798,-0.420193804,0.677728446,0.777871607,-6.538797132,6.453752722,6.820625812
CLDN2,0.359601368,1.53847278,0.420026385,0.677849231,0.777904385,-6.538868385,1.842750861,1.483149492
SERPINE3,0.077876767,-0.41493228,0.419906557,0.677935687,0.777904385,-6.538919367,-0.349036554,-0.426913321
SLC35A4,-0.043881651,4.834605321,-0.419955416,0.677900435,0.777904385,-6.538898581,4.797474693,4.841356344
LHPP,0.098885816,1.618414057,0.4197451,0.678052186,0.777953304,-6.538988037,1.70208667,1.603200854
PBOV1,0.029418235,-0.921319865,0.419696431,0.678087304,0.777953304,-6.539008732,-0.896427513,-0.925845747
TEX11,-0.06367975,-0.675848151,-0.419643817,0.67812527,0.777953304,-6.539031101,-0.729731016,-0.666051266
COX6B2,0.055714179,-0.572225087,0.419525962,0.678210316,0.777994673,-6.539081198,-0.52508232,-0.5807965
HCRTR2,0.078823933,-0.476181544,0.419391449,0.678307389,0.778049831,-6.539138359,-0.40948437,-0.488308303
CLDN15,0.166080005,3.612238887,0.419096871,0.678519994,0.778237491,-6.539263477,3.752768122,3.586688117
GLIPR1L2,0.060218807,0.355953005,0.418978671,0.678605309,0.77827914,-6.539313656,0.40690738,0.346688573
FRMD5,0.048720385,-0.652343979,0.41876463,0.678759813,0.778389226,-6.539404487,-0.611119038,-0.659839423
MYLIP,-0.065397249,4.261731465,-0.418709904,0.678799319,0.778389226,-6.539427703,4.206395332,4.27179258
ABCG1,-0.121576923,3.673253632,-0.418517198,0.678938438,0.778492547,-6.53950943,3.570380851,3.691957774
APELA,0.100425831,-0.572859367,0.418276456,0.679112251,0.778617443,-6.539611478,-0.487883663,-0.588309495
IL17B,0.13676518,-0.134819245,0.418162632,0.679194437,0.778617443,-6.539659706,-0.019094862,-0.155860042
NME5,-0.190923612,1.933174395,-0.418214629,0.679156892,0.778617443,-6.539637676,1.771623646,1.962547258
ROBO3,0.108668708,3.185736907,0.418053997,0.67927288,0.778651165,-6.539705723,3.277687352,3.169018644
TEP1,-0.061980996,2.612497014,-0.417726884,0.679509104,0.778865732,-6.539844217,2.560051556,2.622032552
NIM1K,-0.119557521,0.912124896,-0.417043441,0.680002758,0.77937532,-6.540133228,0.810960839,0.93051836
SCML4,-0.145431751,1.206348222,-0.41686177,0.680134005,0.779450617,-6.540209974,1.083290587,1.228722338
TRIM15,0.059884307,-0.858277092,0.41681664,0.68016661,0.779450617,-6.540229034,-0.807605755,-0.867490062
CXCR1,0.257943116,2.091592928,0.416143576,0.680652956,0.779890804,-6.540513047,2.309852488,2.051909371
KCNS1,0.091987827,-0.478019128,0.4159453,0.680796254,0.779890804,-6.540596627,-0.400183274,-0.492171101
TFB1M,0.113304713,2.508267073,0.416038754,0.680728712,0.779890804,-6.540557238,2.604140292,2.490835579
TPBG,-0.128313296,2.193099771,-0.415988791,0.680764822,0.779890804,-6.540578298,2.084526982,2.212840278
ZNF30,0.062167999,1.971717706,0.416025342,0.680738405,0.779890804,-6.540562891,2.024321397,1.962153398
LHFPL2,-0.150123656,3.290934649,-0.415840199,0.680872218,0.77992157,-6.540640915,3.163906941,3.314030596
BUB1,-0.091981636,0.563875864,-0.415386117,0.681200454,0.780241281,-6.540832131,0.486045249,0.578026885
LYPD5,-0.098689407,0.344593553,-0.415215231,0.681323996,0.780326509,-6.540904039,0.261087132,0.359776539
FAM3D,-0.267127574,1.07881876,-0.41489742,0.681553782,0.780533398,-6.541037693,0.852787735,1.119915309
OR7A5,-0.035765977,-0.713098849,-0.414567747,0.681792177,0.780750116,-6.541176229,-0.743362369,-0.707596391
GLS2,0.129254999,1.047293821,0.414389094,0.68192138,0.780841771,-6.541251258,1.156663435,1.027408436
ALDH1A3,0.183125516,2.294599649,0.413800888,0.682346844,0.781103688,-6.541498061,2.449552009,2.266426493
CEACAM4,0.206998357,3.056686095,0.413931202,0.682252575,0.781103688,-6.541443413,3.23183855,3.024840194
ITSN1,0.072357973,1.449486799,0.41399677,0.682205146,0.781103688,-6.54141591,1.510712776,1.438354803
RGS22,0.161353226,0.923653498,0.413867246,0.68229884,0.781103688,-6.541470236,1.060183151,0.898829925
C5orf22,-0.057544419,2.304515075,-0.413179111,0.682796706,0.781449686,-6.541758574,2.255823644,2.313368062
CHMP2A,0.043940166,7.543660047,0.413182988,0.6827939,0.781449686,-6.541756951,7.580840187,7.536900021
OR4F3,0.047781608,-0.807336366,0.413259782,0.682738333,0.781449686,-6.541724796,-0.766905775,-0.814687383
TARSL2,-0.067726503,1.967090486,-0.413046494,0.682892671,0.7815032,-6.541814088,1.909783445,1.977509948
A4GALT,0.137881537,1.663883553,0.4129116,0.68299029,0.781558598,-6.541870537,1.780552545,1.642671009
MGLL,0.086341722,4.370243769,0.412472578,0.683308035,0.781865865,-6.542054128,4.443302149,4.356960427
REEP3,-0.205478233,1.007238919,-0.412273895,0.683451852,0.781974088,-6.542137151,0.833372722,1.038850955
AHSA1,-0.078900478,5.954409151,-0.411814504,0.683784432,0.782175135,-6.542328963,5.887647209,5.966547686
ARHGAP8,-0.107549025,2.969333896,-0.41188415,0.683734007,0.782175135,-6.542299897,2.878330874,2.985879899
CPB1,0.198143801,0.175970759,0.411763511,0.683821352,0.782175135,-6.542350241,0.343630898,0.145487097
PCDHGC4,0.030915729,-0.830649727,0.411759073,0.683824566,0.782175135,-6.542352093,-0.804490264,-0.835405993
RDH13,-0.063527678,1.678004202,-0.411664527,0.683893023,0.782197104,-6.542391538,1.624250014,1.687777691
ARG1,0.18643499,0.422995213,0.411552065,0.683974455,0.782233909,-6.542438446,0.580747897,0.394312907
LGALS13,0.110110171,-0.71940497,0.411483683,0.684023972,0.782234211,-6.542466961,-0.626234825,-0.736344997
CCDC96,-0.18742132,2.527477744,-0.411298309,0.684158211,0.782331393,-6.54254424,2.368890474,2.556311794
