Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,mean_N-fHP,mean_L-fHP
STARD4,-0.071198244,3.663685645,-0.96019403,0.338799937,0.387042611,-6.76245455,3.603720823,3.689579545
DNAJB11,0.044230759,3.663693834,0.958519525,0.339639886,0.387958303,-6.76405356,3.6908891,3.651950425
C9orf85,-0.046919788,3.155030419,-0.958430503,0.339684578,0.38797646,-6.764138491,3.123346314,3.168712192
PPP1CB,0.064309941,7.741738566,0.957395097,0.340204669,0.388537552,-6.765125749,7.782015302,7.724346339
EMC7,0.038749884,5.955999184,0.956715082,0.340546524,0.38889501,-6.76577357,5.981412488,5.945025257
EVC,-0.101473588,1.151694407,-0.956624226,0.340592216,0.388914224,-6.76586009,1.065668663,1.188841888
BID,-0.044660341,6.999147516,-0.95636536,0.340722423,0.389029933,-6.766106559,6.970541882,7.011499949
FEM1A,0.059189532,5.526862316,0.954920144,0.341449942,0.389827563,-6.767481352,5.567284997,5.509407067
OR1N2,-0.109313306,-0.668443215,-0.951587149,0.343131599,0.391714289,-6.770644123,-0.747474444,-0.634316093
CASP3,-0.05154664,6.055229736,-0.95143577,0.343208105,0.391768431,-6.770787512,6.016474635,6.071964893
ZMYND12,0.121219469,0.594455866,0.950643498,0.343608688,0.392192465,-6.7715376,0.680312557,0.557381386
ATG4D,0.044926782,5.905127953,0.95041479,0.343724382,0.392291284,-6.771754016,5.936625199,5.89152687
PGAM4,0.167217881,0.819710416,0.949839287,0.344015618,0.392590413,-6.772298362,0.9308196,0.771731449
AHCYL1,-0.026981037,6.121572461,-0.948529044,0.344679264,0.393314451,-6.773536455,6.100830323,6.130529293
CCHCR1,-0.058799184,3.029674245,-0.946728749,0.345592473,0.394323119,-6.77523487,2.985428942,3.048780171
ZMYND10,0.103039905,1.00545919,0.946464334,0.34572673,0.394442903,-6.775484053,1.074591565,0.975606574
AC233755.2,-0.25920357,-0.037362787,-0.945822036,0.346052998,0.394766608,-6.776089066,-0.208659735,0.03660635
RNPEP,-0.066344079,6.594264682,-0.945790432,0.346069057,0.394766608,-6.776118825,6.54538752,6.615370729
MAD2L1BP,0.048103504,5.356964916,0.945545792,0.346193383,0.394841568,-6.776349149,5.392314218,5.341700445
TOMM20L,0.177588896,1.725412874,0.945546474,0.346193036,0.394841568,-6.776348508,1.846051626,1.673318868
NACA2,0.160608018,-0.292110322,0.94531116,0.346312649,0.394944161,-6.776569996,-0.180733795,-0.340204731
ZNF778,0.033460066,3.265195463,0.945171406,0.346383701,0.394991756,-6.776701514,3.287400144,3.255607078
STK11,-0.082967021,6.026457143,-0.944188637,0.346883609,0.39552834,-6.777625822,5.969515592,6.051045539
L3MBTL4,-0.09054807,2.082400021,-0.943989968,0.346984723,0.395610153,-6.777812559,2.012094388,2.112759271
MIA,-0.131053608,0.751781444,-0.942966818,0.347505764,0.396170685,-6.778773639,0.667721193,0.788080189
PMM2,-0.061669616,5.6132043,-0.942682006,0.347650894,0.396302606,-6.77904099,5.570338993,5.631714318
SLAMF8,0.142206141,3.021511408,0.942510383,0.347738366,0.396368782,-6.779202053,3.131030549,2.974219052
LPCAT1,-0.051563985,7.217927097,-0.942395184,0.347797089,0.39640218,-6.779310148,7.176753957,7.235706407
PCDHGA4,0.094990424,-0.043845022,0.941419659,0.348294613,0.396935656,-6.780224989,0.016616498,-0.069953405
C9orf78,0.14964952,6.55261214,0.941080521,0.348467682,0.397099305,-6.780542811,6.665768099,6.50374934
TMEM141,-0.069702124,3.986137955,-0.939443875,0.349303677,0.398018305,-6.782075002,3.936113658,4.007739357
DDX3Y,-0.056559232,2.140009061,-0.938924139,0.349569427,0.398287432,-6.782561018,1.836478457,2.271079095
SYNM,-0.121251622,1.67918008,-0.93793275,0.3500767,0.398831674,-6.78348735,1.596200969,1.715011968
SH2D1B,-0.158777369,5.093927076,-0.935920654,0.351107699,0.399938623,-6.785364441,4.967385963,5.148569829
XYLB,-0.072319869,1.78786072,-0.935925191,0.351105373,0.399938623,-6.785360214,1.733721101,1.811239192
FOXD4L1,-0.124540468,0.823889144,-0.935256668,0.351448354,0.400269183,-6.785983004,0.72629163,0.866033525
HES1,-0.141804734,1.743628824,-0.935239202,0.351457317,0.400269183,-6.785999269,1.656269689,1.781352087
HS3ST3B1,0.060895576,4.834845304,0.934626653,0.351771774,0.400593451,-6.786569519,4.876281893,4.816952232
IL6,-0.135163097,0.097141169,-0.934339423,0.351919289,0.400693702,-6.786836788,0.012044029,0.133887661
PPP6C,0.027337556,6.577576473,0.93437197,0.351902572,0.400693702,-6.786806507,6.595364973,6.569895075
EVA1B,0.10047522,4.602191796,0.933918501,0.352135535,0.400906039,-6.787228311,4.67155141,4.572241054
FAM111A,-0.046213576,6.343687537,-0.931613365,0.353321297,0.402222039,-6.789369362,6.311476474,6.35759686
LRRCC1,-0.079008601,1.517913131,-0.931211697,0.353528176,0.402389551,-6.789741905,1.46115308,1.542423153
ZBTB45,-0.04102789,4.882422371,-0.931244051,0.353511509,0.402389551,-6.789711903,4.855135202,4.894205466
ANKAR,-0.038934922,3.881609061,-0.930970064,0.353652666,0.402497244,-6.78996594,3.853152236,3.893897236
UGT2B17,0.190225399,0.013957168,0.929678143,0.354318745,0.403221256,-6.791162802,0.155702106,-0.047250873
DLG5,0.102690271,2.772773484,0.929188669,0.354571313,0.403474603,-6.791615832,2.831325579,2.747489625
TSPYL4,-0.046265337,4.485794965,-0.925596632,0.356428324,0.405553484,-6.794933223,4.453120217,4.499904516
SH3BP2,-0.03285227,7.660142496,-0.924476936,0.357008449,0.406179264,-6.795964717,7.63650708,7.670348699
SLC18A1,-0.119204059,-0.042248355,-0.924173166,0.35716594,0.406324133,-6.796244345,-0.122951728,-0.007399172
IFT80,-0.053227693,2.717959845,-0.923382733,0.357575949,0.406721888,-6.796971536,2.679975353,2.73436224
KCTD9,0.037186589,4.849161704,0.923437226,0.357547673,0.406721888,-6.796921423,4.871454381,4.839535321
PITPNM2,-0.073844486,4.284168261,-0.922738584,0.3579103,0.407067826,-6.797563693,4.23824134,4.304000341
FAM3D,0.141951957,0.206262504,0.922679042,0.357941215,0.407068625,-6.797618408,0.303818585,0.164136015
HIST1H3H,-0.093164719,7.259954988,-0.922563839,0.358001037,0.407102293,-6.797724263,7.200396505,7.285673423
NKX3-1,0.273827259,2.47466279,0.922378517,0.358097282,0.407155207,-6.797894519,2.671928947,2.389479676
PTPN9,-0.030149966,4.320516599,-0.922357864,0.358108009,0.407155207,-6.797913491,4.295646203,4.331256088
DCST2,0.101579379,0.655944698,0.922177309,0.358201796,0.407227475,-6.798079332,0.73228284,0.6229805
ARF4,0.02810162,6.603118879,0.921435767,0.358587146,0.407631169,-6.798760107,6.622543384,6.594731025
MAP3K7,-0.034601075,5.970877954,-0.920178345,0.359241181,0.408340203,-6.799913252,5.945169874,5.98197917
TCIRG1,0.046194331,8.935802601,0.919704254,0.35948797,0.408586251,-6.800347624,8.963677896,8.923765542
PRIMPOL,-0.050077193,4.226712608,-0.918304525,0.360217234,0.409380582,-6.801628796,4.192477412,4.241495988
RB1,0.035872385,6.13392515,0.918041477,0.360354388,0.409501912,-6.801869348,6.158239889,6.123425604
BLOC1S6,0.048705098,5.193967751,0.917858868,0.36044962,0.409575587,-6.802036301,5.229570701,5.17859375
ECD,-0.025518311,5.628329418,-0.917737593,0.360512875,0.409612917,-6.802147161,5.610122515,5.63619149
RP11-38C17.1,-0.161037139,-0.200600678,-0.91750496,0.360634232,0.40971625,-6.802359773,-0.312129343,-0.152440573
JAG2,-0.077805649,0.383658845,-0.916647015,0.361082017,0.410190389,-6.803143424,0.326319662,0.408418946
GSPT1,-0.132884972,8.257205515,-0.916137721,0.361347999,0.410457937,-6.803608274,8.172118011,8.293947846
SETSIP,-0.15525773,0.130059536,-0.916063273,0.36138689,0.410467507,-6.803676204,0.019343419,0.177868768
HIST3H2A,0.121754081,4.353343795,0.915139743,0.361869559,0.410981081,-6.804518422,4.444671759,4.313906719
SLC25A13,0.044944075,4.658673531,0.914402001,0.362255421,0.411384634,-6.805190608,4.685534684,4.647074397
ABCD3,-0.040376339,4.25242233,-0.913390367,0.362784962,0.411932635,-6.806111477,4.221352506,4.265838845
PDGFD,0.12221544,2.901347661,0.91336332,0.362799127,0.411932635,-6.806136084,2.98092043,2.866986693
ARHGAP42,0.092530374,1.494728408,0.912901788,0.363040885,0.412172398,-6.80655586,1.558943714,1.466999072
MEIG1,-0.127767317,-0.074910937,-0.912745324,0.363122867,0.412230737,-6.806698122,-0.157404788,-0.039288592
RGS9,0.1226669,3.232613308,0.911630125,0.363707532,0.412859683,-6.807711392,3.308758597,3.199732388
BTBD17,0.111649014,-0.391166108,0.910947109,0.36406591,0.413231677,-6.808331377,-0.320418145,-0.421716365
SOX15,0.121672807,0.375310772,0.910837453,0.364123468,0.413262192,-6.808430872,0.455823823,0.340543772
CASP2,-0.032985969,6.134971571,-0.910591441,0.364252618,0.413373949,-6.808654042,6.111674516,6.145031663
GLT8D1,0.027912309,4.518205061,0.909972812,0.364577511,0.413707808,-6.80921497,4.5368788,4.5101414
PPP1R3G,-0.103530928,0.00155247,-0.908794277,0.365196963,0.414375836,-6.810282539,-0.076263001,0.035154605
TBC1D3F,0.1959012,-0.267006038,0.90866192,0.365266573,0.414419919,-6.810402348,-0.126318196,-0.327757605
RP11-371E8.4,0.122540129,1.703274403,0.908549007,0.365325963,0.4144524,-6.810504544,1.775204717,1.672213585
YWHAH,0.047560159,6.628419984,0.907550894,0.365851221,0.415013345,-6.81140737,6.661663444,6.614064854
MAFK,-0.042440672,5.819108106,-0.906899442,0.366194305,0.415367559,-6.811996102,5.790027627,5.831665586
XRRA1,-0.146168848,3.815191155,-0.906728777,0.366284218,0.415434571,-6.812150266,3.714325027,3.858746983
SACM1L,-0.03864537,5.975073643,-0.905162593,0.36711,0.416336113,-6.813563692,5.945136845,5.988000897
IL21,0.156802033,-0.305506156,0.905061145,0.367163529,0.416361773,-6.813655161,-0.189921836,-0.355417567
DAPP1,0.058526559,7.402432873,0.904401675,0.367511622,0.416721435,-6.814249522,7.449225617,7.382226915
A4GALT,0.224408664,0.335858631,0.903954552,0.367747749,0.416954088,-6.814652258,0.505530854,0.26259108
ZWINT,0.101398911,1.251701949,0.903030371,0.368236115,0.417472667,-6.81548407,1.314884722,1.224418478
USP50,-0.108984898,0.549380087,-0.902485268,0.368524355,0.417764294,-6.815974296,0.474654507,0.581647952
RIF1,-0.040111799,5.142556804,-0.902343779,0.368599195,0.417813979,-6.816101495,5.111629495,5.155911778
IFNG,-0.182490607,1.310541126,-0.900168265,0.369751128,0.419084458,-6.818054787,1.166278906,1.372836175
LAMP1,-0.039938401,7.136819292,-0.899254151,0.370235826,0.419598526,-6.818874138,7.108780038,7.148927152
CCDC90B,0.041227312,4.351473316,0.898874168,0.370437424,0.419791691,-6.819214488,4.379229308,4.339487774
SH3BP5,0.045233229,6.513610001,0.898397776,0.37069027,0.420042894,-6.81964099,6.54532274,6.499915863
CISD2,0.122510856,5.68487644,0.89822801,0.3707804,0.42010969,-6.819792924,5.774320568,5.64625284
UPF3B,-0.046011273,3.503841611,-0.897381482,0.371230032,0.420583772,-6.820550109,3.471192504,3.517940089
VCL,0.058332753,7.174216704,0.897163108,0.371346076,0.420679869,-6.820745321,7.218252164,7.155201391
DHX33,-0.030075814,3.839711598,-0.896922072,0.371474189,0.420789621,-6.820960737,3.81824215,3.848982496
GUK1,-0.118227108,8.658184544,-0.896161306,0.371878728,0.421177043,-6.821640266,8.580778684,8.691609801
NPFF,0.12265838,2.278029379,0.896210222,0.371852708,0.421177043,-6.82159659,2.348466007,2.247613562
ZMAT3,-0.033858972,4.973431478,-0.893984693,0.373037671,0.42245411,-6.823581309,4.947691345,4.984546535
PML,-0.079701273,5.732787313,-0.893477516,0.373308044,0.422724766,-6.824032926,5.685696518,5.753121974
GSC,-0.126215722,-0.314661036,-0.89034491,0.374980734,0.424583194,-6.826816754,-0.413928232,-0.271795656
PCP2,0.121330918,2.913475024,0.887942217,0.37626685,0.426003636,-6.828945393,3.001338142,2.875534133
SF3B4,-0.041403563,6.236298374,-0.886987128,0.376778855,0.426547477,-6.829789966,6.20633846,6.24923561
TAF5,0.046030532,3.795757805,0.884059741,0.37835088,0.428291162,-6.832373024,3.825310432,3.782996443
ZNF223,-0.07683411,0.782599548,-0.883816554,0.378481657,0.428403206,-6.832587228,0.731963652,0.804465049
LMBR1L,0.036123418,5.453263568,0.883525372,0.37863828,0.428544485,-6.832843629,5.478078228,5.442548146
GPT2,0.0760567,0.701712798,0.883392474,0.378709778,0.428589403,-6.832960626,0.755076991,0.67866917
SCD5,-0.114832698,1.570384472,-0.883248732,0.378787119,0.428640925,-6.833087149,1.479587131,1.609592414
PLXNB1,-0.07677162,0.532782678,-0.882625222,0.379122716,0.42898466,-6.833635733,0.474660052,0.557881084
SS18L1,0.030184032,4.463481112,0.881695699,0.379623364,0.42951508,-6.834452846,4.482306075,4.455352151
RNF165,-0.136068451,2.025136227,-0.881383852,0.379791419,0.42966914,-6.83472679,1.919619257,2.070700372
PNLDC1,-0.089595967,1.482951597,-0.880181164,0.380439985,0.430366743,-6.835782403,1.423981883,1.508415792
CSF2RB,0.062197283,10.09796918,0.878348754,0.381429459,0.431421826,-6.837387993,10.1452938,10.07753355
ZNF597,0.056843705,3.130344562,0.878335337,0.38143671,0.431421826,-6.837399737,3.169420831,3.113470719
ADCY3,-0.060439903,3.767856931,-0.877366664,0.38196043,0.431977913,-6.838247157,3.730761715,3.78387532
KIAA0895L,0.063185693,2.628855298,0.876247927,0.382565839,0.432626284,-6.839224708,2.673542003,2.609558766
RAP1GAP2,-0.038455047,7.494373987,-0.875422659,0.383012817,0.4330954,-6.839945036,7.463298478,7.507792957
NRF1,0.023642644,5.617925519,0.874376011,0.383580164,0.433700533,-6.840857629,5.632775637,5.611512968
UTP6,0.029058772,4.862361465,0.873980134,0.383794889,0.433906901,-6.841202521,4.880718101,4.854434736
GID8,-0.049553588,6.240703725,-0.873712469,0.383940114,0.434034666,-6.841435627,6.205652394,6.255839527
CLK1,-0.043995606,7.618602543,-0.872341071,0.384684714,0.434839932,-6.842628848,7.584366923,7.633386106
CTSK,-0.052275706,5.431367015,-0.872279578,0.384718123,0.434841214,-6.842682308,5.393394944,5.447764046
ARHGAP33,0.072565672,2.686248644,0.872216874,0.384752191,0.43484324,-6.842736817,2.732916758,2.666096503
NEK3,-0.059056206,2.907260945,-0.870882083,0.385477852,0.435626833,-6.843896246,2.858099286,2.928489843
TRAK2,-0.113218691,7.18695184,-0.870595709,0.38563365,0.435766348,-6.844144768,7.116773967,7.217255922
USF1,-0.030714316,7.526005525,-0.869877787,0.386024397,0.43617131,-6.844767443,7.504479114,7.53530102
HLA-DOB,-0.124377041,3.839833984,-0.869549173,0.386203334,0.436336899,-6.845052291,3.767053582,3.871261885
OR1J2,0.093663911,-0.699169393,0.869373572,0.386298974,0.436371768,-6.845204461,-0.629653975,-0.729187414
OR1Q1,-0.093795436,-0.717427672,-0.86940659,0.38628099,0.436371768,-6.845175851,-0.783697135,-0.688811313
ZP3,-0.104319951,1.555972107,-0.868967086,0.38652042,0.436585313,-6.845556591,1.487426804,1.585571215
ULBP2,-0.113306544,-0.327521386,-0.868494661,0.386777886,0.436839506,-6.845965639,-0.405363334,-0.293907818
RALY,-0.02188719,6.825865249,-0.867871314,0.387117766,0.437186727,-6.846505025,6.809993074,6.832719143
SLC6A16,-0.049419239,4.222378285,-0.866907838,0.387643463,0.437743724,-6.847337976,4.192445006,4.235304018
CSNK1A1,0.021032887,6.618949626,0.866826512,0.387687856,0.437757165,-6.847408242,6.633721086,6.612571041
C20orf27,-0.063353447,5.571460022,-0.86523823,0.388555485,0.438700079,-6.84877923,5.52378429,5.59204727
AGRN,-0.134405012,1.692444234,-0.865134244,0.388612331,0.438727495,-6.848868902,1.606435653,1.729584303
ZMYM6,0.036315469,3.696198829,0.862847557,0.389863688,0.440103349,-6.850838149,3.717864756,3.686843087
ALPK2,0.117195284,0.032319565,0.861736714,0.390472475,0.440753658,-6.851792924,0.13096423,-0.010276995
FAM173B,-0.04894041,4.368820252,-0.860575309,0.391109598,0.441412854,-6.852789859,4.331751704,4.384827124
RGPD5,-0.072163243,0.211662896,-0.860552719,0.391121996,0.441412854,-6.852809236,0.160694283,0.23367207
THYN1,-0.042835075,4.32788406,-0.860225423,0.391301663,0.441578633,-6.853089936,4.294204719,4.342427412
FURIN,0.064860028,8.894182752,0.859975211,0.391439049,0.441659685,-6.853304454,8.940132669,8.874340743
TRMT10A,0.080392818,1.758740685,0.859989347,0.391431286,0.441659685,-6.853292336,1.807479721,1.737694284
VPS33B,0.065414993,1.558936395,0.859767818,0.391552946,0.441751201,-6.853482215,1.601366996,1.54061409
EHD1,-0.040495968,7.93464727,-0.859593175,0.391648873,0.441822429,-6.853631872,7.910164764,7.945219262
CCDC163P,-0.131556888,2.185718937,-0.859210636,0.391859044,0.442000517,-6.853959577,2.092228013,2.226090019
GLIPR1L2,-0.09370646,0.188234465,-0.859186421,0.39187235,0.442000517,-6.853980317,0.118235363,0.21846135
UPK1A,0.144951309,0.099281371,0.858911943,0.392023196,0.442133645,-6.854215355,0.18986675,0.060164958
SNX18,-0.044808385,7.509906152,-0.856784628,0.393193525,0.443416453,-6.856034482,7.476524841,7.524320809
AC240274.1,-0.076988901,2.821517542,-0.855435497,0.39393685,0.444217541,-6.857185851,2.771056433,2.843307566
GUCD1,-0.10255869,8.849692003,-0.85536436,0.393976068,0.444224584,-6.85724651,8.783753525,8.878165437
STOML2,-0.067529276,5.96212893,-0.854814102,0.394279507,0.444529522,-6.857715556,5.916195042,5.981964019
HSD17B7,0.037441033,4.161067268,0.854629758,0.394381194,0.444606965,-6.857872625,4.1854691,4.150530113
F13A1,-0.099423731,7.806346204,-0.854400896,0.394507462,0.444637697,-6.85806758,7.751430247,7.830059913
PIGC,0.097802319,4.708530273,0.854462527,0.394473457,0.444637697,-6.858015085,4.776170321,4.67932207
SFR1,-0.071185856,3.428653888,-0.854437687,0.394487162,0.444637697,-6.858036244,3.376340461,3.451243777
SLBP,-0.03543117,6.208696019,-0.854107824,0.394669192,0.44478277,-6.858317157,6.180478378,6.220880909
TBC1D17,0.040643845,6.010079946,0.853869904,0.394800516,0.444856348,-6.858519704,6.039418522,5.997411016
TMEM131,0.027811739,5.734555214,0.853922587,0.394771434,0.444856348,-6.858474858,5.753570279,5.726344163
ZCRB1,0.042685549,4.380183883,0.852553929,0.395527374,0.445638093,-6.859639019,4.407041503,4.368586274
CBFA2T3,-0.050698994,6.096490704,-0.851877093,0.395901533,0.446022356,-6.860214044,6.063186478,6.110872074
MVB12B,0.073549886,3.964190703,0.851196603,0.39627793,0.446409076,-6.860791718,4.015965068,3.941833592
RNF138,-0.041525751,5.703075245,-0.850950807,0.39641394,0.446524957,-6.861000265,5.673149901,5.715997552
TMEM14B,0.038602184,4.118911212,0.850447166,0.396692715,0.446801618,-6.861427394,4.145484646,4.10743632
PNISR,-0.037697591,6.60313838,-0.850276175,0.39678739,0.446870894,-6.861572352,6.574750741,6.615396678
ARAP1,0.040452129,8.899714056,0.849478591,0.397229179,0.447293667,-6.862248125,8.926627136,8.888092499
ZNF277,0.048290209,4.255714249,0.8494922,0.397221638,0.447293667,-6.862236599,4.288759339,4.241444779
NIPA2,-0.026538111,6.061164146,-0.848668251,0.39767834,0.447762016,-6.862934062,6.043143443,6.068945813
RAP2A,-0.074340555,5.082664249,-0.848092711,0.397997544,0.448083973,-6.863420853,5.021552242,5.109053525
IFI35,-0.096265257,6.298141032,-0.847283228,0.398446759,0.448519026,-6.864104961,6.239815572,6.323327026
SVIP,-0.068958374,3.746949517,-0.847276404,0.398450547,0.448519026,-6.864110725,3.702612698,3.766094962
GAK,0.036564197,6.167104391,0.846681746,0.398780746,0.448853216,-6.864612864,6.191720755,6.156474598
RAP1B,0.026208218,5.919617392,0.845395719,0.399495416,0.44962006,-6.865697616,5.935761204,5.9126462
TPRKB,0.049336662,3.853684648,0.845226216,0.39958967,0.449688575,-6.865840469,3.887388445,3.839130736
USP31,0.038283263,2.892001946,0.844487632,0.400000526,0.450113346,-6.866462598,2.918351162,2.880623875
GLRX5,0.147104397,6.981984161,0.844276898,0.4001178,0.450207709,-6.866640006,7.094221523,6.933518028
ARPC4,-0.026477313,7.915717136,-0.843538938,0.400528638,0.450594718,-6.867260918,7.895362747,7.924506531
PPP1R14A,0.105848668,2.435594359,0.843576461,0.400507742,0.450594718,-6.867229359,2.526343052,2.396407423
SOX5,-0.102247737,-0.058042822,-0.84313435,0.40075399,0.450810596,-6.867601107,-0.127483826,-0.028056933
PDZD7,-0.062963498,0.060870791,-0.843022038,0.400816561,0.45084334,-6.867695513,0.018965979,0.078966051
GLIS3,0.10113037,0.526849534,0.842839146,0.400918465,0.450920318,-6.86784922,0.60917664,0.491299193
UCN,-0.117618449,2.570550891,-0.84269871,0.400996725,0.45097069,-6.867967224,2.481792456,2.608878397
RCBTB2,-0.038640271,6.883893708,-0.842596012,0.40105396,0.450997413,-6.868053506,6.85203255,6.897651936
RNASET2,0.055657863,8.422567341,0.841892132,0.401446377,0.451401021,-6.868644589,8.460339182,8.406256773
C19orf57,-0.069548273,0.627433542,-0.841474258,0.401679454,0.45162541,-6.868995268,0.58062797,0.64764504
RCE1,-0.040523332,3.895180623,-0.841388985,0.401727027,0.451641208,-6.869066808,3.865738067,3.907894454
GOLGA8O,0.125051654,1.915286771,0.841078837,0.401900084,0.451798066,-6.869326945,1.994329394,1.881154729
NOL4L,-0.035312806,5.912745422,-0.840611777,0.40216078,0.452053411,-6.869718515,5.888638923,5.923155046
LCN8,-0.168746965,-0.178059794,-0.840512677,0.402216107,0.452077885,-6.86980157,-0.288262879,-0.130472098
SLIRP,-0.04889613,3.270768912,-0.83931149,0.402887093,0.452794278,-6.870807505,3.234528874,3.28641802
GTF2H1,-0.027006527,4.928061881,-0.839069011,0.403022625,0.452908819,-6.871010397,4.907832966,4.936797094
IFIT5,0.115026372,6.009981893,0.838076986,0.403577398,0.453494436,-6.87183986,6.09956964,5.971296275
BHLHA15,-0.196914407,2.164684068,-0.837962984,0.403641181,0.453528282,-6.871935118,2.014303327,2.229621205
SNRPB2,-0.046663183,4.616852463,-0.837884488,0.403685103,0.453539809,-6.872000701,4.583564792,4.631226684
PLD6,-0.081771793,2.908135309,-0.837556909,0.403868427,0.453707939,-6.872274325,2.863464866,2.927424819
PPP2R3A,-0.063564891,-0.008971344,-0.837127452,0.404108841,0.453940172,-6.872632886,-0.052358011,0.009763807
CRIP3,-0.095701234,2.194222281,-0.836039271,0.404718405,0.454587,-6.873540613,2.136159761,2.219294732
CCDC122,-0.102567303,1.568507267,-0.835845418,0.404827053,0.454671131,-6.873702197,1.492606807,1.601282465
TM2D1,-0.027248454,5.276649111,-0.835017857,0.405291074,0.455154342,-6.874391583,5.258329687,5.284559771
PEX6,0.067672184,5.36588513,0.834745335,0.405443949,0.455288075,-6.874618455,5.415183638,5.344597138
C7orf49,0.026671539,4.69348018,0.834019289,0.405851407,0.455707643,-6.875222525,4.711662278,4.68562882
MTCP1,-0.081958891,0.88997144,-0.833157591,0.406335314,0.456212974,-6.875938782,0.828791771,0.916389934
UTS2,-0.219950689,0.939321909,-0.832856991,0.406504204,0.456364565,-6.876188473,0.787929937,1.004695715
ADAR,-0.045587067,9.344431111,-0.832531276,0.406687254,0.456532026,-6.876458926,9.316040527,9.356690682
TMEM68,-0.036748081,2.890182774,-0.831228597,0.407419848,0.457316305,-6.877539538,2.863222201,2.90182484
ACOX3,-0.029980028,4.92859579,-0.830816031,0.407652031,0.457538805,-6.877881425,4.906663504,4.93806655
SLC22A23,0.101921683,3.10595965,0.830706987,0.407713412,0.457569579,-6.87797176,3.187430392,3.070779103
LRRC43,-0.12738175,0.55399246,-0.830349416,0.407914727,0.457757382,-6.8782679,0.457122426,0.595822701
SNX33,-0.057808,3.124893287,-0.829019597,0.408663953,0.45855996,-6.879368147,3.079714526,3.144402297
TRPC3,-0.140690647,0.233443028,-0.828791301,0.408792659,0.458666181,-6.879556856,0.12787614,0.279028729
C1orf53,0.141412457,-0.351641779,0.828720178,0.408832761,0.458672978,-6.879615635,-0.251453688,-0.394904819
TREML4,0.496195174,1.784153546,0.828375894,0.409026916,0.458852592,-6.879900099,2.13682116,1.631865258
HSFX2,0.137005242,0.131404446,0.82791269,0.409288221,0.459107501,-6.880282634,0.244968079,0.082365604
DEAF1,-0.027780299,5.053071295,-0.827566474,0.409483595,0.459288418,-6.880568417,5.036923235,5.060044321
TAB2,0.028459892,7.750225651,0.826942541,0.409835832,0.459645231,-6.881083143,7.771085342,7.741218056
GATAD2A,0.03588485,7.20935416,0.826457868,0.410109576,0.459913961,-6.881482718,7.234629418,7.198439844
SLITRK4,0.075388824,1.672067061,0.825820108,0.410469952,0.460279789,-6.882008149,1.720056778,1.651344229
SCARF2,0.067000636,1.948217309,0.825067158,0.410895662,0.460718813,-6.882627964,1.991665625,1.929455535
TTC28,-0.083290743,0.79334297,-0.824917099,0.410980536,0.460775631,-6.882751423,0.739263683,0.816695389
ZSCAN29,-0.032443562,4.661163329,-0.8240005,0.411499194,0.461318742,-6.883505062,4.638404408,4.670991045
CAPN1,0.045239865,6.834146361,0.823389403,0.411845202,0.461668226,-6.884007052,6.864804164,6.820907764
ANKRD63,0.143035754,0.984348505,0.821916735,0.412679755,0.462565253,-6.885215273,1.080035017,0.943029329
HERC5,0.167910411,5.3039505,0.821084157,0.413152021,0.463056084,-6.885897398,5.437642928,5.246219679
CCL4L2,0.147054927,3.135009962,0.820496044,0.413485814,0.463353104,-6.886378822,3.236150786,3.091335515
GRIK4,0.186089466,0.626417167,0.820554991,0.41345235,0.463353104,-6.886330584,0.750561443,0.572809412
LYPD3,-0.098085752,0.671713242,-0.818955862,0.414360733,0.464294923,-6.887637986,0.611359345,0.697775152
POLR3F,-0.037657226,4.450566442,-0.816984709,0.415482085,0.465512693,-6.889246071,4.423238475,4.462367156
DDX52,-0.032168321,3.914194078,-0.815992477,0.416047233,0.466107133,-6.890054093,3.889930251,3.92467164
CDC34,-0.103531394,8.831303222,-0.815300205,0.416441804,0.466510387,-6.890617267,8.768735302,8.858321187
GNRH2,0.102445902,2.667215702,0.814797144,0.416728672,0.466754127,-6.891026219,2.731392115,2.63950316
MYO1D,-0.064366528,2.940857891,-0.814831591,0.416709025,0.466754127,-6.890998224,2.896572559,2.959981103
RASD1,-0.123873193,0.400705476,-0.814694054,0.416787473,0.466781182,-6.891109993,0.315837686,0.437352931
OR52N4,-0.125052275,1.818521004,-0.813872494,0.417256256,0.467267354,-6.891777241,1.731975303,1.855893012
RPA4,-0.094989598,1.787773496,-0.813704661,0.41735206,0.467335797,-6.891913468,1.721018224,1.816599636
ADORA1,-0.106005763,-0.245232149,-0.812505036,0.418037225,0.468064118,-6.892886373,-0.3122063,-0.216311493
BLVRB,-0.11962229,8.706524383,-0.811849588,0.418411866,0.468444663,-6.893417347,8.627515388,8.740641904
MZT1,0.064752369,3.077023648,0.810721605,0.419057068,0.469089056,-6.894330125,3.122131391,3.057545304
RRAGA,-0.030871183,6.670751827,-0.810749401,0.419041162,0.469089056,-6.894307647,6.646710023,6.681133515
FANCM,-0.035784862,3.568226942,-0.810649059,0.419098585,0.469096555,-6.894388787,3.540323739,3.580276052
TEX9,-0.066796712,0.368071579,-0.810145545,0.419386801,0.46938016,-6.894795795,0.322212537,0.387874348
FKBP7,-0.080227876,0.408910827,-0.80945739,0.419780898,0.469782211,-6.895351651,0.353992023,0.432625764
C15orf48,0.112884536,0.245139468,0.807759573,0.420754156,0.470832288,-6.89672106,0.32296705,0.211532103
